IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
39905.0,Microsoft Debunks 'Xbox Next' Rumor,"By Lucy O'Brien The internet's been abuzz lately around the rumor that Microsoft is working on a new console called 'Xbox neXt', but it turns out",IGN,microsoft,2016-04-05 05:59:19,0.0,-0.0715006742691295,60,1,0
59322.0,NZ economy in for a bumpy ride following the Brexit vote,"In BERL's just released updated forecast, chief economist Dr Ganesh Nana says the stubborn economic fog has thickened considerably as a",Scoop.co.nz (press release),economy,2016-06-26 23:40:04,-0.0565333771083307,-0.202306169072951,-1,0,0
90758.0,Saudi Summit Tops Obama's Trip Agenda,"Washington """""" President Obama will play diplomat this coming week during a global trip, with emphasis on one special relationship and an",Valley News,obama,2016-04-17 05:35:09,0.182861213436939,0.039147885401133,0,0,0
60114.0,Grim economic worries arose before Brexit,"Even if the UK had voted to remain in the EU, market attention would have quickly refocused on some dread economic realities: global growth",Financial Times,economy,2016-06-29 20:20:04,-0.191366386154936,-0.0971715983031174,-1,0,0
67186.0,Palestine girls go 2-1 at Edgewood tournament,Kierra Wilson added 11 points for Palestine. Palestine opened the tournament with a 55-48 win over Alvarado on Thursday with Wilson,Palestine Herald Press,palestine,2015-12-15 23:04:46,-0.0255155181539914,0.0,0,0,0
3041.0,Microsoft now powers its Chicago data center with 100 percent wind ...,"In 2014, Microsoft purchased a 175 megawatt (MW) wind facility outside of Chicago with the aim being for it to eventually power their",WinBeta,microsoft,2015-11-19 00:40:17,0.118585412256314,-0.027277236279499,136,7,70
29681.0,Top Fed official shows confidence in U.S. economy,"The Fed's No. 2, Stanley Fischer, spoke optimistically about a key yardstick for the economy. He noted that a recent pick up in inflation could",CNNMoney,economy,2016-03-07 20:20:28,0.0833333333333333,0.131830177128956,69,0,29
35450.0,India and the ongoing economic turmoil,"By """"""ongoing global economic turmoil"""""", I mean a process that has been unfolding since the late 1990s: One that is changing, and will further",Hindu Business Line,economy,2016-03-22 16:30:50,-0.204124145231932,-0.159471988462447,10,0,8
76260.0,Obama presents $450 mn plan to fund Colombia peace,"US President Barack Obama on Thursday announced a $450 million plan to fund Colombia's nascent peace process, shaking up a vast military aid program that defined relations for 15 years. Hosting President Juan Manuel Santos at the White House, Obama said the winding down of a 50-year conflict between Colombia's government and leftist FARC rebels that killed 225,000 should be met with a shift in ",AFP via Yahoo! News,obama,2016-02-04 15:50:00,-0.176776695296637,-0.0907631984021326,10,0,0
47160.0,Microsoft sets Feb 2017 date to kill last SHA-1 zombies,"Microsoft has posted the next step in its deprecation of SHA-1 certificates, but they'll survive for nearly another year. Back in November",The Register,microsoft,2016-05-04 06:00:21,-0.121111111111111,0.133250447722257,10,2,19
27356.0,Microsoft Confirms SwiftKey Acquisition (For $250M In Cash),"Microsoft today confirmed that it has acquired SwiftKey """""" a startup based out of London that makes keyboard apps for Android and iOS",TechCrunch,microsoft,2016-02-03 00:00:00,0.0,-0.133250447722257,-1,-1,-1
103020.0,"Brexit: 'Special Relationship' Won't Change, Obama Says","U.S. President Barack Obama tried to limit the fallout from Britain's vote to leave the European Union, which threatens to harm the U.S",Newsweek,obama,2016-06-25 17:20:12,-0.0192919366431793,-0.0402777777777778,0,0,0
19364.0,What to Expect from Microsoft’s 2Q16 Results,"Microsoft (MSFT) is scheduled to release its fiscal 2Q16 results on January 28, 2016. Microsoft expects its revenue to be $24.8–$25.4 billion in fiscal 2Q16. ",Market Realist via Yahoo! Finance,microsoft,2016-01-25 07:49:00,0.0248592227760896,0.0721773258495556,0,0,0
40053.0,Back education to drive our new economy,"As the Australian economy moves from a construction boom in mining and resources to an economy driven by innovation and services,",Herald Sun,economy,2016-04-05 12:41:17,0.265100081763416,-0.077285502791914,0,0,3
75.0,"Croatia goes to the polls facing migrant wave, economic woes",Zagreb (AFP) - Croatians voted in a general election Sunday with conservatives aspiring to return to power as the EU nation faces a wave of,Yahoo News,economy,2015-11-09 00:00:00,-0.0790569415042095,-0.0106314658974964,9,0,0
90572.0,Palestine Wildcats take state,"Breaking - The Palestine Wildcats have won the Class 4-A State Championship in boys soccer.  The Wildcats went toe for toe with the Progreso Red Ants, forcing the game to go into penalty kicks. There Wildcats goalie Bennett Gierkey stopped Jesus Trevino kick, giving Palestine a chance for the lead.  Sophomore Edgar Ayala had the weight of this game on his shoulders but that did not stop him from ",KLTV 7 Tyler,palestine,2016-04-15 18:29:00,0.0666666666666665,-0.281695022828658,0,0,0
75722.0,Obama Congratulates New Georgian PM,"In an official letter sent to Georgian Prime Minister Giorgi Kvirikashvili, U.S. President Barack Obama congratulated Kvirikashvili on his",Georgia Today,obama,2016-02-02 10:25:32,-0.0652186493437437,0.0931694990624913,1,0,0
58297.0,Microsoft Cofounder Paul Allen Ups The Ante In Billionaire Space ...,"Paul Allen, cofounder of Microsoft MSFT +2.24% and owner of the Seattle Seahawks, has tended to keep Vulcan Aerospace's activity away",Forbes,microsoft,2016-06-22 00:01:11,0.0395284707521047,-0.174692810742171,-1,5,2
77895.0,31 romantic photos of Michelle and Barack Obama,"Obama mentions his wife in almost every speech he gives, and often seems unable to resist showering his wife with PDA, even when the cameras are rolling.",Business Insider,obama,2016-02-14 15:15:02,0.0,-0.103642392073277,753,34,14
26718.0,IMF chief Christine Lagarde forecasts tepid growth for world economy,"The IMF chief Christine Lagarde has said the world economy is going through a tepid recovery. Speaking during a women's forum in Dubai, the",AfricaNews,economy,2016-02-24 09:10:25,-0.158113883008419,-0.0574099158464807,1,2,0
56968.0,Big spending conference goers contribute $472 million to economy,On average international conference delegates spend nearly double as much as tourists They also tend to come in the shoulder season and,Stuff.co.nz,economy,2016-06-16 06:29:10,0.0423527499148194,0.119273956316722,-1,0,1
22002.0,Ukraine's Economy Minister Resigns,Ukraine's Economy Minister Resigns ,Nasdaq,economy,2016-02-03 05:23:00,0.0,0.0,0,0,0
31521.0,Weak US retail sales highlight risks to economic outlook,Tuesday's weak report from the Commerce Department bucked the trend of recent labor market data that had suggested the economy,Reuters,economy,2016-03-15 13:40:31,-0.0694444444444443,0.0372677996249966,569,14,80
1867.0,HK economy more resilient in Q3 but outlook gloomy,"HONG Kong's economy proved more resilient than expected in the third quarter, despite the Chinese mainland's slowdown and weaker retail",Shanghai Daily (subscription),economy,2015-11-13 18:00:09,-0.0729166666666667,-0.0628894118671816,0,0,0
13094.0,"Microsoft CEO Satya Nadella keeps India tour a low-key affair, to ...","NEW DELHI: Microsoft chief executive Satya Nadella is on his annual vacation to India, and is likely to be in Hyderabad on Monday. But unlike",Economic Times,microsoft,2015-12-28 00:00:00,-0.0721687836487032,0.0208333333333334,-1,-1,-1
21171.0,Interest rates could stay on hold for rest of year as economy slows ...,"The Bank's official forecasts for economic growth and inflation are likely to be trimmed """""" seemingly kicking an interest rate rise into the long",This is Money,economy,2016-01-31 22:20:25,0.0086671905660192,0.127454435592387,3,1,6
4350.0,US economy grew at a better pace than expected,"The economy grew by 2.1% between July and September, according to the Commerce Department. That's better than its first estimate of 1.5%.",WPTZ The Champlain Valley,economy,2015-11-24 13:38:13,0.0186342592592593,0.145266777288268,2,2,0
6150.0,"Blowing up Death Stars bad for economy, Washington U Prof says","ST. LOUIS, MO (KTVI)- There's plenty of economic activity now taking place as the world awaits the latest installment of the Star Wars film",fox2now.com,economy,2015-12-02 01:25:15,-0.0501749746036294,0.127577590769957,41,0,0
89111.0,"Hutsonville-Palestine baseball team drops varsity, JV games at ...",Hutsonville-Palestine got its lone run in the first inning and held the lead until Sullivan tied the game in the fifth. Sullivan then scored a pair of,Robdailynews,palestine,2016-04-07 20:27:18,0.0,0.0799237375217429,0,0,0
6522.0,Microsoft Blocks Sneaky Software Installs With Enterprise Security ...,Microsoft has added potentially unwanted application (PUA) protection to its enterprise security software offerings to block programs from,Lifehacker Australia,microsoft,2015-12-03 04:39:21,-0.0745776683282687,-0.0153451992444998,6,0,2
24839.0,Zero Waste Scotland to get £70m for Circular Economy plans,Scottish First Minister Nicola Sturgeon has granted £70m to a new programme to develop and grow Scotland’s circular economy as part of a package of measures to boost the country’s manufacturing sector. ,Plastics and Rubber Weekly,economy,2016-02-15 21:21:00,-0.0055339859052946,-0.0089322179761722,2,0,8
2090.0,"Japan economy shrinks 0.8 pct in Q3, back in recession","Japan's economy slipped back into recession in the July-September quarter, contracting at a 0.8 percent annualised rate on weak domestic demand, government data showed on Monday. The preliminary figure ",Reuters via Yahoo! Finance,economy,2015-11-15 15:50:00,0.166666666666667,0.0296596720699459,0,0,0
71251.0,This Week in Palestine Week 01 2016,"Welcome to this Week in Palestine, a service of the International Middle East Media Center, www.imemc.org, for January 02, to the 08, 2016.",International Middle East Media Center,palestine,2016-01-08 22:04:51,0.0,-0.0533001790889026,2,0,0
65870.0,"Clashes Break out between Israeli Soldiers, Palestinian Youth in ...","BETHLEHEM, December 7, 2015 (WAFA) """""" Israeli soldiers and Palestinian youth Monday clashed in Aida refugee camp and Taqu town in Bethlehem. Security",WAFA - Palestine News Agency,palestine,2015-12-07 16:24:45,0.0729166666666667,-0.0642481337285096,0,0,0
88989.0,America is great right now: Obama taunts Trump,"US President Barack Obama is getting more involved in the current election campaign, regularly criticising Republican front-runner Donald",SBS,obama,2016-04-07 04:09:09,0.11578478951092,0.0286769667338202,0,0,0
20278.0,Microsoft wants everyone to know its tablets didn't break during an ...,"In a statement issued to Petri, Microsoft denies that the Surface was at fault, instead blaming the wireless network inside the stadium which",Business Insider,microsoft,2016-01-25 00:00:00,0.0356323463452543,-0.0535766202785538,-1,-1,-1
66182.0,Michelle Obama's 24 minute speech in Qatar cost $700000,"First lady Michelle Obama's November speech in Doha, Qatar promoting girls' education cost taxpayers over $450,000 -- not including airfare estimated at",Washington Examiner,obama,2015-12-09 19:04:50,0.129925287596922,-0.0419262745781211,55,4,1
69466.0,Research Unit: Israel Detained 5934 Children since 2010,"RAMALLAH, December 29, 2015 (WAFA) """""" Israel has detained a total of 5,934 Palestinian children over the last five years, the Palestinian Studies and",WAFA - Palestine News Agency,palestine,2015-12-30 14:20:50,0.0,-0.116461873828114,0,0,0
